Brand,Model Name,Model Image,Technology,2G bands,3G bands,4G bands,Speed,Announced,Status,Dimensions,Weight,SIM,Type,Size,Resolution,OS,Chipset,CPU,GPU,Card slot,Internal,,Triple,Features,Video,Single,Video_1,Loudspeaker,3.5mm jack,WLAN,Bluetooth,GPS,NFC,Radio,USB,Sensors,Type_1,Colors,Models,Price,Dual,5G bands,Quad,Charging,_1,_1_1,64GB 4GB RAM,64GB 3GB RAM,Build,Protection,Features_1,SAR,Performance,Display,Camera,Loudspeaker_1,Battery life,128GB 6GB RAM,128GB 8GB RAM,Phonebook,Call records,Messaging,Games,Java,Single_1,128GB 4GB RAM,32GB 3GB RAM,Audio quality,Dual or Triple,64GB 6GB RAM,GPRS,EDGE,Stand-by,SAR EU,Talk time,Infrared port,32GB 4GB RAM,Stand-by_1,Talk time_1,Keyboard,Browser,Music play,Alert types,Languages,Clock,Alarm
b'lg',b'LG K8',b'https://fdn2.gsmarena.com/vv/bigpic/lg-k8-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 2100',"b'1, 3, 7, 8, 20'","b'HSPA 42.2/11.5 Mbps, LTE Cat4 150/50 Mbps'","b'2016, February'","b'Available. Released 2016, April'",b'144.6 x 71.5 x 8.7 mm (5.69 x 2.81 x 0.34 in)',b'157 g (5.54 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.7% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 6.0 (Marshmallow), upgradable to 7.0 (Nougat)'",b'Mediatek MT6735 (28 nm)',b'Quad-core 1.3 GHz Cortex-A53',b'Mali-T720MP2',b'microSDHC (dedicated slot)',"b'8GB 1.5GB RAM, 16GB 1.5GB RAM'",,,"b'LED flash, panorama'",b'1080p@30fps',"b'8 MP, f/2.4, AF'",b'720p',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP'","b'Yes, with A-GPS, GLONASS'",b'Yes',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2125 mAh, removable'","b'Black, White'","b'K350, LM-X212(G), K373, VS500PP'",b'About 120 EUR',,,,,,,,,"b'Glass front, plastic back, plastic frame'",,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG Stylus 2',b'https://fdn2.gsmarena.com/vv/bigpic/lg-stylus-2-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 8, 20 - \xd0\x95\xd0\x9c\xd0\x95\xd0\x90'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, February'","b'Available. Released 2016, June'",b'155 x 79.6 x 7.4 mm (6.10 x 3.13 x 0.29 in)',b'142 g (5.01 oz)',"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'","b'IPS LCD, 400 nits (typ)'","b'5.7 inches, 89.6 cm2 (~72.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~258 ppi density)'","b'Android 6.0 (Marshmallow), upgradable to Android 7.0 (Nougat)'",b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',b'microSDXC (dedicated slot)',"b'16GB 1.5GB RAM, 16GB 2GB RAM (K520DY)'",b'Stylus',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, f/2.2, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n/ac, Wi-Fi Direct, DLNA, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes (market/region dependent)',b'FM radio',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 3000 mAh, removable'","b'Titan, White, Brown'","b'K520, F720L, F720K, F720S, K520DY'",b'About 170 EUR',,,,,b'eMMC 4.5',,,,,,,,,,,,,,,,,,,,b'8 MP',,,,,,,,b'Up to 670 h (3G)',b'0.40 W/kg (head)',b'Up to 20 h (3G)',,,,,,,,,,,
b'lg',b'LG K10',b'https://fdn2.gsmarena.com/vv/bigpic/lg-k10.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',"b'HSDPA 850 / 900 / 1900 / 2100 - K420N, K430DSF, K430DS'","b'1, 3, 7, 8, 20 - K420N'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, January'","b'Available. Released 2016, January'",b'146 x 74.8 x 8.8 mm (5.75 x 2.94 x 0.35 in)',b'142 g (5.01 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.3 inches, 77.4 cm2 (~70.9% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~277 ppi density)'",b'Android 5.1.1 (Lollipop) or Android 6.0 (Marshmallow)',"b'Qualcomm MSM8916 Snapdragon 410 (28 nm) - K420NMediatek MT6753 - K430DS, K430DSF, K430DSY'","b'Quad-core 1.2 GHz Cortex-A53 - K420NOcta-core 1.14 GHz Cortex-A53 - K430DS, K430DSF, K430DSY'","b'Adreno 306 - K420NMali-T720MP3 - K430DS, K430DSF, K430DSY'",b'microSDHC (dedicated slot)',"b'16GB 1GB RAM (K430DSF), 16GB 1.5GB RAM (K420N, K430DS), 16GB 2GB RAM (K430DSY)'","b'3, 7, 20 - K430DS'",,"b'LED flash, panorama'",b'1080p@30fps',"b'13 MP, f/2.2, AF (LTE model) 8 MP, AF (3G model)'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2300 mAh, removable'","b'White, Indigo, Gold'","b'K430, K420, K10, K410, K425, LGMS428, K428, F670L'",b'About 170 EUR',,,,,b'LTE 700 / 1800 / 2600 - K430DSF',b'eMMC 4.5',,,"b'Glass front (Gorilla Glass 3), plastic back, plastic frame'",b'Corning Gorilla Glass 3',,,,,,,,,,,,,,,"b'5 MP, f/2.4, or 8 MP'",,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG K7',b'https://fdn2.gsmarena.com/vv/bigpic/lg-k7.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 900 / 2100 - X210',b'LTE - X210',"b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, January'","b'Available. Released 2016, February'",b'143.6 x 72.5 x 9.1 mm (5.65 x 2.85 x 0.36 in)',b'161 g (5.68 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~66.2% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~196 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6580M (3G model)Qualcomm MSM8909 Snapdragon 210 (28 nm) (LTE model)',b'Quad-core 1.3 GHz Cortex-A7 (3G model)Quad-core 1.1 GHz Cortex-A7 (LTE model)',b'Mali-400MP2Adreno 304',b'microSDHC (dedicated slot)',"b'8GB 1GB RAM (3G), 8GB 1.5GB RAM (LTE), 16GB 1.5GB RAM (LTE)'",b'CDMA 800 / 1900 - LS675',,b'LED flash',b'720p@30fps',"b'5 MP, f/2.6, or 8 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 2125 mAh, removable'","b'White, Black, Gold; Titan (LTE model)'","b'MS330, LS675, X210, LGMS330, K332, LG-K330, AS330'",b'About 110 EUR',,,,,b'HSDPA 850 / 1700(AWS) / 1900 - MS330',b'eMMC 4.5',,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG K4',b'https://fdn2.gsmarena.com/vv/bigpic/lg-g4.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 2100 - K130E',"b'1, 3, 7, 8, 20 - K120E'","b'HSPA 21.1/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2016, January'","b'Available. Released 2016, February'",b'131.9 x 66.7 x 8.9 mm (5.19 x 2.63 x 0.35 in)',b'120 g (4.23 oz)',"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'4.5 inches, 55.8 cm2 (~63.4% screen-to-body ratio)'","b'480 x 854 pixels, 16:9 ratio (~218 ppi density)'",b'Android 5.1.1 (Lollipop)',"b'Mediatek MT6735M - K120E, K130EQualcomm MSM8909 Snapdragon 210 (28 nm) - K121'","b'Quad-core 1.0 GHz Cortex-A53 - K120E, K130EQuad-core 1.1 GHz Cortex-A7 - K121'","b'Mali-T720MP2 - K120E, K130EAdreno 304 - K121'",b'microSDHC (dedicated slot)',b'8GB 1GB RAM',b'HSDPA 850 / 900 / 1900 / 2100 - K120E',,b'LED flash',b'720p@30fps',"b'5 MP, f/2.8, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 1940 mAh, removable'","b'White, Indigo'","b'K130, K120, K121'",b'About 100 EUR',,,,,b'HSDPA 850 / 1700(AWS) / 1900 - K121',b'eMMC 4.5',,,,,,,,,,,,,,,,,,,"b'2 MP, f/2.8'",,,,,,,,b'Up to 510 h (2G) / Up to 500 h (3G)',,b'Up to 20 h (2G) / Up to 9 h (3G)',,,,,,,,,,,
b'lg',b'LG G Pad II 8.3 LTE',b'https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-ii-8.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA',b'LTE (unspecified)',"b'HSPA, LTE'","b'2015, December'","b'Available. Released 2015, December'",b'216.8 x 126.5 x 8.8 mm (8.54 x 4.98 x 0.35 in)',b'366 g (12.91 oz)',b'Micro-SIM',b'IPS LCD',"b'8.3 inches, 199.8 cm2 (~72.8% screen-to-body ratio)'","b'1200 x 1920 pixels, 16:10 ratio (~273 ppi density)'",b'Android 5.1.1 (Lollipop)',b'Qualcomm MSM8939 Snapdragon 615 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',b'Stylus',,"b'Panorama, HDR'",b'1080p@30fps',"b'8 MP, AF'",b'',"b'Yes, with stereo speakers'",b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, hotspot, Wi-Fi Direct, DLNA'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',b'No',b'USB 2.0',"b'Accelerometer, gyro, compass'","b'Li-Po 4800 mAh, non-removable'","b'Brown Gold, Black'",b'VK815',,,,,,b'eMMC 4.5',b'-',,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,b'Yes',b'Yes',,,,,,,,,,,,,,
b'lg',b'LG Ray',b'https://fdn2.gsmarena.com/vv/bigpic/lg-ray-1.jpg',b'GSM / HSPA',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',,b'HSPA 21.1/5.76 Mbps',"b'2015, November'","b'Available. Released 2016, January'",b'152.5 x 76.4 x 9.3 mm (6.00 x 3.01 x 0.37 in)',b'158 g (5.57 oz)',"b'Single SIM (Micro-SIM) or Dual SIM (Micro-SIM, dual stand-by)'",b'IPS LCD',"b'5.5 inches, 83.4 cm2 (~71.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~267 ppi density)'",b'Android 5.1 (Lollipop)',b'Mediatek MT6592M (28 nm)',b'Octa-core 1.4 GHz Cortex-A7',b'Mali-450MP4',b'microSDXC (dedicated slot)',b'16GB 1GB RAM',,,b'LED flash',b'1080p@30fps',"b'13 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 b/g/n, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'No',b'No',b'microUSB 2.0',"b'Accelerometer, proximity'","b'Li-Ion 3000 mAh, removable'","b'Silver, Gold, Titan Black'",,b'About 190 EUR',,,,,,,,,,,,,,,,,,,,,,,,,b'8 MP',,,,,,,,,,,,,,,,,,,,,
b'lg',b'LG G Vista 2',b'https://fdn2.gsmarena.com/vv/bigpic/lg-g-vista-2-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 - AT&T',"b'1, 2, 3, 4, 5, 7, 12, 29, 30 - AT&T'","b'HSPA, LTE'","b'2015, October'","b'Available. Released 2015, November'",b'154.4 x 79.8 x 9.7 mm (6.08 x 3.14 x 0.38 in)',b'169.8 g (5.96 oz)',b'Micro-SIM',b'IPS LCD',"b'5.7 inches, 89.6 cm2 (~72.7% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~386 ppi density)'",b'Android 5.1 (Lollipop)',b'Qualcomm MSM8952 Snapdragon 617 (28 nm)',b'Octa-core (4x1.5 GHz Cortex-A53 & 4x1.0 GHz Cortex-A53)',b'Adreno 405',b'microSDHC (dedicated slot)',b'16GB 2GB RAM',b'Stylus',,"b'LED flash, panorama, HDR'",b'1080p@30fps',"b'13 MP, Laser AF, OIS'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, dual-band, DLNA, Wi-Fi Direct, hotspot'","b'4.1, A2DP, LE'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',b'microUSB 2.0',"b'Accelerometer, proximity, compass, color spectrum'","b'Li-Ion 3000 mAh, removable'",b'Metallic Black',b'H740',b'About 190 EUR',,,,,b'eMMC 5.1',,,,,,,,,,,,,,,,,,,,b'5 MP',,,,,,,,b'Up to 648 h (3G)',,b'Up to 18 h (3G)',,,,,,,,,,,
b'lg',b'LG G Watch R W110',b'https://fdn2.gsmarena.com/vv/bigpic/lg-g-watch-r-w110.jpg',b'No cellular connectivity',b'N/A',,,,"b'2015, October'","b'Available. Released 2015, October'",b'46.4 x 53.6 x 9.7 mm (1.83 x 2.11 x 0.38 in)',b'62 g (2.19 oz)',b'No',b'P-OLED',"b'1.3 inches, 11.0 cm2 (~44.2% screen-to-body ratio)'","b'320 x 320 pixels, 1:1 ratio (~245 ppi density)'","b'Android Wear, upgradable to 2.1'",b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'No',b'4GB 512MB RAM',b'IP67 dust/water resistant (up to 1m for 30 mins) Compatible with standard 22mm straps',,,,,,b'No',b'No',b'Wi-Fi 802.11 b/g/n',"b'4.0, A2DP'",b'No',b'No',b'No',b'No',"b'Accelerometer, gyro, proximity, heart rate, barometer'","b'Li-Ion 410 mAh, non-removable'",b'Black',,b'About 270 EUR',,,,b'Charging 10W',b'eMMC 4.5',b'MP3 player Photo viewer Voice dial/commands',,,"b'Glass front, stainless steel frameGlass front, aluminum frame'",,,,,,,,,,,,,,,,,,,,,,b'No',b'No',b'Up to 48 h (mixed usage)',,,,,,,,,,,,,
b'lg',b'LG Watch Urbane W150',b'https://fdn2.gsmarena.com/vv/bigpic/lg-watch-urbane-w150.jpg',b'No cellular connectivity',b'N/A',,,,"b'2015, October'","b'Available. Released 2015, October'",b'45.5 x 52.2 x 10.9 mm (1.79 x 2.06 x 0.43 in)',b'66.5 g (2.36 oz)',b'No',b'P-OLED',"b'1.3 inches, 11.0 cm2 (~46.3% screen-to-body ratio)'","b'320 x 320 pixels, 1:1 ratio (~245 ppi density)'","b'Android Wear, upgradable to 2.1'",b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'No',b'4GB 512MB RAM',b'IP67 dust/water resistant (up to 1m for 30 mins) Compatible with standard 22mm straps',,,,,,b'No',b'No',b'Wi-Fi 802.11 b/g/n',"b'4.1, LE'",b'No',b'No',b'No',b'No',"b'Accelerometer, gyro, proximity, heart rate'","b'Li-Ion 410 mAh, non-removable'","b'Silver, Gold'",,b'About 240 EUR',,,,,b'eMMC 4.5',b'MP3 player Photo viewer Voice dial/commands',,,"b'Glass front, stainless steel frame'",,,,,,,,,,,,,,,,,,,,,,b'No',b'No',b'Up to 24 h (mixed usage)',b'0.02 W/kg (head) \xc2\xa0 \xc2\xa0 0.39 W/kg (body)',,,,,,,,,,,,
b'lg',b'LG Watch Urbane 2nd Edition LTE',b'https://fdn2.gsmarena.com/vv/bigpic/lg-watch-urbane-2nd-edition.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 1900 / 2100 - AT&T',"b'2, 5 - AT&T'","b'HSPA, LTE'","b'2015, October'","b'Available. Released 2016, March'",b'44.5 x 44.5 x 14.2 mm (1.75 x 1.75 x 0.56 in)',b'92.7 g (3.28 oz)',b'Nano-SIM',b'P-OLED',"b'1.38 inches, 12.3 cm2 (~62.0% screen-to-body ratio)'","b'480 x 480 pixels, 1:1 ratio (~348 ppi density)'","b'Android Wear, upgradable to 2.1'",b'Qualcomm Snapdragon 400 (28 nm)',b'Quad-core 1.2 GHz Cortex-A7',b'Adreno 305',b'No',b'4GB 768MB RAM',b'IP67 dust/water resistant (up to 1m for 30 mins) Non-removable strap',,,,,,b'Yes',b'No',b'Wi-Fi 802.11 b/g/n',"b'4.1, LE'","b'Yes, with A-GPS'",b'Yes',b'No',b'No',"b'Accelerometer, gyro, proximity, heart rate, barometer'","b'Li-Ion 570 mAh, non-removable'","b'Space Black, Opal Blue, Opal Blue, Signature Brown'",,b'About 270 EUR',,,,,b'eMMC 4.5',b'No',,,"b'Glass front (Gorilla Glass 3), stainless steel frame'",b'Corning Gorilla Glass 3',,,,,,,,,,,,,,,,,,,,,,,b'Up to 60 h (mixed usage)',,,,,,,,,,,,,
b'lg',b'LG V10',b'https://fdn2.gsmarena.com/vv/bigpic/lg-v10-new1.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 8, 20'","b'HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps'","b'2015, October'","b'Available. Released 2015, October'",b'159.6 x 79.3 x 8.6 mm (6.28 x 3.12 x 0.34 in)',b'192 g (6.77 oz)',"b'Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)'",b'IPS LCD',"b'5.7 inches, 89.6 cm2 (~70.8% screen-to-body ratio)'","b'1440 x 2560 pixels, 16:9 ratio (~515 ppi density)'","b'Android 5.1.1 (Lollipop), upgradable to 7.0 (Nougat)'",b'Qualcomm MSM8992 Snapdragon 808 (20 nm)',b'Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57)',b'Adreno 418',b'microSDXC (dedicated slot)',"b'32GB 4GB RAM, 64GB 4GB RAM'",b'MIL-STD-810G compliant* *does not guarantee ruggedness or use in extreme conditions',,"b'LED flash, panorama, HDR'","b'4K@30fps, 1080p@30fps, 720p@120fps, HDR, stereo sound rec.'","b'16 MP, f/1.8, 1/2.6"", Laser AF, OIS'",b'1080p',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.1, A2DP, LE, aptX'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'FM radio',"b'microUSB 2.0 (SlimPort 4K), USB On-The-Go'","b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer, color spectrum'","b'Li-Ion 3000 mAh, removable'","b'Space Black, Luxe White, Modern Beige, Ocean Blue, Opal Blue'","b'VS990, f600, H900, H901, H960, H961, H962, H968, H961N, F600L, F600S, F600K'",b'About 250 EUR',"b'5 MP, f/2.2 5 MP'",,,"b'Fast charging 18W, 50% in 40 min (advertised) Quick Charge 2.0'","b'Secondary display, 160 x 1040 pixels, 2.1 inches'",b'32-bit/192kHz audio',,,"b'Glass front (Gorilla Glass 4), plastic back, stainless steel/plastic frame'",b'Corning Gorilla Glass 4',,,b'Basemark OS II 2.0: 1383Basemark X: 15161',"b'Contrast ratio: 1490 (nominal),  2.744 (sunlight)'",b'Photo / Video',b'Voice 66dB / Noise 64dB / Ring 70dB',b'Endurance rating 56h',,,,,,,,,,,b'Noise -93.3dB / Crosstalk -93.0dB',,,,,b'Up to 150 h (2G) / Up to 150 h (3G)',b'0.59 W/kg (head)',b'Up to 22 h (2G) / Up to 18 h (3G)',b'Yes',,,,,,,,,,
b'lg',b'LG Nexus 5X',b'https://fdn2.gsmarena.com/vv/bigpic/lg-nexus-5x-.jpg',b'GSM / CDMA / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900 - all models',b'HSDPA 850 / 900 / 1700 / 1900 / 2100 - American model',"b'1, 2, 3, 4, 5, 7, 12, 13, 17, 20, 25, 26, 29 - American model'","b'HSPA 42.2/5.76 Mbps, LTE-A Cat6 300/50 Mbps'","b'2015, September'","b'Available. Released 2015, October'",b'147 x 72.6 x 7.9 mm (5.79 x 2.86 x 0.31 in)',b'136 g (4.80 oz)',b'Nano-SIM',b'IPS LCD',"b'5.2 inches, 74.9 cm2 (~70.2% screen-to-body ratio)'","b'1080 x 1920 pixels, 16:9 ratio (~423 ppi density)'","b'Android 6.0 (Marshmallow), upgradable to Android 8.0 (Oreo)'",b'Qualcomm MSM8992 Snapdragon 808 (20 nm)',b'Hexa-core (4x1.4 GHz Cortex-A53 & 2x1.8 GHz Cortex-A57)',b'Adreno 418',b'No',"b'16GB 2GB RAM, 32GB 2GB RAM'",b'CDMA 800 / 1900 - American model',,"b'Dual-LED dual-tone flash, HDR, panorama'","b'4K@30fps, 1080p@30fps, 720p@120fps, HDR'","b'12.3 MP, f/2.0, 26mm (wide), 1/2.3"", 1.55\xc2\xb5m, Laser AF'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, DLNA, hotspot'","b'4.2, A2DP'","b'Yes, with A-GPS, GLONASS'",b'Yes',b'No',b'USB Type-C 2.0',"b'Fingerprint (rear-mounted), accelerometer, gyro, proximity, compass, barometer'","b'Li-Po 2700 mAh, non-removable'","b'Carbon, Quartz, Ice'","b'Nexus 5X, H791'",b'About 270 EUR',,,,,b'HSDPA 850 / 900 / 1900 / 2100 - Asian model',b'eMMC 5.0',,,"b'Glass front (Gorilla Glass 3), plastic back, plastic frame'","b'Corning Gorilla Glass 3, oleophobic coating'",b'HDR',,b'Basemark OS II 2.0: 1591Basemark X: 16609',"b'Contrast ratio: 1542 (nominal),  3.092 (sunlight)'",b'Photo / Video',b'Voice 61dB / Noise 65dB / Ring 61dB',b'Endurance rating 60h',,,,,,,,"b'5 MP, f/2.0, 1/4"", 1.4\xc2\xb5m'",,,b'Noise -92.2dB / Crosstalk -90.9dB',,,,,,,,,,,,,,,,,,
b'lg',b'LG Zero',b'https://fdn2.gsmarena.com/vv/bigpic/lg-class-f620.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',"b'1, 3, 7, 8, 20 - H650E'","b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, September'","b'Available. Released 2015, October'",b'142 x 71.8 x 7.4 mm (5.59 x 2.83 x 0.29 in)',b'150 g (5.29 oz)',b'Nano-SIM',b'IPS LCD',"b'5.0 inches, 68.9 cm2 (~67.6% screen-to-body ratio)'","b'720 x 1280 pixels, 16:9 ratio (~294 ppi density)'","b'Android 5.1.1 (Lollipop), upgrad\xd0\xb0ble to 6.0 (Marshmallow)'",b'Qualcomm MSM8916 Snapdragon 410 (28 nm)',b'Quad-core 1.2 GHz Cortex-A53',b'Adreno 306',b'microSDXC (dedicated slot) - F620SmicroSDHC (dedicated slot) - H650E',"b'16GB 1.5GB RAM (H650E), 16GB 2GB RAM (F620S)'",b'eMMC 4.5',,"b'LED flash, HDR, panorama'",b'1080p@30fps',"b'13 MP, 1/3"", AF'",b'1080p@30fps',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n, Wi-Fi Direct, DLNA, hotspot'","b'4.1, A2DP'","b'Yes, with A-GPS, GLONASS'",b'No',"b'FM radio, RDS'",b'microUSB 2.0',"b'Accelerometer, proximity, compass'","b'Li-Ion 2050 mAh, non-removable'","b'Gold, Silver, Blue, Black'","b'H650, F620, F620L, F620K'",b'About 190 EUR',,,,,,,,,,b'Corning Gorilla Glass 3',,,,,,,,,,,,,,,b'8 MP',,,,,,,,b'Up to 340 h (2G) / Up to 340 h (3G)',,b'Up to 6 h (2G) / Up to 10 h (3G)',,,,,,,,,,,
b'lg',b'LG G Pad II 10.1',b'https://fdn2.gsmarena.com/vv/bigpic/lg-g-pad-ii-101-.jpg',b'GSM / HSPA / LTE',b'GSM 850 / 900 / 1800 / 1900',b'HSDPA 850 / 900 / 1900 / 2100',b'LTE (unspecified)',"b'HSPA 42.2/5.76 Mbps, LTE Cat4 150/50 Mbps'","b'2015, August'","b'Available. Released 2015, September'",b'254.3 x 161.1 x 7.8 mm (10.01 x 6.34 x 0.31 in)',b'489 g (1.08 lb)',b'Micro-SIM',b'IPS LCD',"b'10.1 inches, 295.8 cm2 (~72.2% screen-to-body ratio)'","b'1920 x 1200 pixels, 16:10 ratio (~224 ppi density)'",b'Android 5.1.1 (Lollipop)',b'Qualcomm Snapdragon 800 (28 nm)',b'Quad-core 2.26 GHz Krait 400',b'Adreno 330',b'microSDXC (dedicated slot)',b'16GB 2GB RAM',b'eMMC 4.5',,,b'Yes',"b'5 MP, AF'",b'',b'Yes',b'Yes',"b'Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot'","b'4.0, A2DP'","b'Yes, with A-GPS'",b'To be confirmed',b'No',b'microUSB 2.0',b'Yes',"b'Li-Ion 7400 mAh, non-removable'",b'Brilliant Bronze',,b'About 250 EUR',,,,,,,,,,,,,,,,,,,,,,,,,b'2 MP',,,,,,,,,,,b'Yes',,,,,,,,,,
